X,Y,OBJECTID,Internal_ID,State_ID,Dam_Name,National_ID,Latitude,Longitude,County,Owner_Name,Owner_Type,Dam_Type,Year_Built,Dam_Height_feet,Dam_Length_feet,Capacity_acre_feet,Jurisdictional_Status,Downstream_Hazard,Condition_Assessment,Restricted,Date_Data_Applies,Data_Source,Record_Last_Edited,Record_Last_Edited_By,Comment_
-13428915.4524,4927106.0763,973,1767,No. 2231-0,Mardis Barry,CA00939,40.4196,-120.634,Lassen,City of Susanville,"City, city agency, or city district",ERTH,1941,14,600,113,Certified,Significant,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13415657.301,4959708.6345,974,1769,No. 1230-0,Cramer,CA00940,40.6422,-120.5149,Lassen,"Wood Ranch, Leland Wood Jr.","Private company, corporation, LLC, partnership",ERTH,1910,13,800,3000,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13486244.9901,5035142.3725,975,1770,No. 1231-0,Gerig,CA00941,41.1544,-121.149,Lassen,Gerig Dam Association,Associations,FLBT,1939,10,74,110,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13403835.1711,5011884.4253,976,1771,No. 1234-0,Mendiboure,CA00942,40.9969,-120.4087,Lassen,Private Entity,Individual owner,ERTH,1949,30,800,1130,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13358661.7217,4957640.2949,977,1774,No. 1236-0,Smoke Creek,CA00944,40.6281,-120.0029,Lassen,"Jackrabbit Properties, LLC","Private company, corporation, LLC, partnership",ERTH,1949,36.8,1750,960,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13428626.0217,5023823.9276,978,1775,No. 1237-0,Holbrook,CA00945,41.0778,-120.6314,Lassen,Private Entity,Individual owner,ERTH,1952,26,455,719,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13475803.2219,5024015.906,979,1777,No. 1239-0,Iverson,CA00946,41.0791,-121.0552,Lassen,Mcarthur 1989 Trust,Private trusts and estates,ERTH,1968,45,1854,1800,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13442841.5207,5024591.864,980,1778,No. 1241-0,Elkins and Lane,CA00947,41.083,-120.7591,Lassen,Spencer & Laura Defty,"Private company, corporation, LLC, partnership",ERTH,1953,22,400,412,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13469803.1013,5033264.9019,981,1779,No. 1242-0,Albaugh No. 1,CA00948,41.1417,-121.0013,Lassen,Private Entity,Individual owner,ERTH,1953,21,835,335,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13466096.1623,5035792.9196,982,1780,No. 1242-2,Albaugh No. 2,CA00949,41.1588,-120.968,Lassen,Private Entity,Individual owner,ERTH,1966,26,4200,270,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13457201.735,5034757.9788,983,1781,No. 1243-0,Chace Valley,CA00950,41.1518,-120.8881,Lassen,Mr. Wynn and Tamsen Myers,"Private company, corporation, LLC, partnership",ERTH,1955,16,910,92,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13492828.2022,5030412.4339,984,1783,No. 1245-0,Nine Springs,CA00951,41.1224,-121.208138,Lassen,Private Entity,Individual owner,ERTH,1954,16,3600,125,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13466240.8776,5030693.2096,985,1784,No. 1247-0,Myers,CA00953,41.1243,-120.9693,Lassen,Private Entity,Individual owner,ERTH,1957,27,1740,279,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13398948.2454,5024710.0134,986,1785,No. 1249-4,Tule Lake,CA00956,41.0838,-120.3648,Lassen,Tule Lake Water Users Association,Associations,ERTH,1904,16,1100,39500,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13504423.463,5028033.5557,987,1787,No. 1251-0,Rains Creek,CA00959,41.1063,-121.3123,Lassen,Private Entity,Individual owner,ERTH,1960,15,1840,126,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13473921.9225,5029496.2751,988,1788,No. 1252-0,Leonard No. 2,CA00960,41.1162,-121.0383,Lassen,Private Entity,Individual owner,ERTH,1968,26,1120,187,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13408699.8328,4945327.3107,989,1791,No. 1256-0,Petes Valley,CA00961,40.5441,-120.4524,Lassen,Petes Valley Partners,"Private company, corporation, LLC, partnership",ERTH,1954,29,1360,240,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13369426.3165,5038898.4051,990,1792,No. 1257-0,Sworinger,CA00962,41.1798,-120.0996,Lassen,Private Entity,Individual owner,ERTH,1961,35,1055,4050,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13505848.3524,5012385.9139,991,1794,No. 1258-0,Beaver Creek,CA01147,41.0003,-121.3251,Lassen,Ohm Ranch,"Private company, corporation, LLC, partnership",ERTH,1978,22,468,214,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13646355.8137,4876657.9496,992,1797,No. 1261-0,Sunflower,CA01116,40.0737,-122.5873,Tehama,Private Entity,Individual owner,ERTH,1976,50,720,420,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13617746.7046,4838935.4733,993,1802,No. 1266-0,Black Butte Reregulating,CA01226,39.8139,-122.3303,Tehama,City of Santa Clara,"City, city agency, or city district",GRAV,1989,25,1464,52,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13493914.903,4755547.5194,994,1805,No. 1300-2,Anthony House,CA00964,39.2361,-121.2179,Nevada,Lake Wildwood Association,Associations,ERRK,1970,75,460,3840,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13484775.5728,4741070.7086,995,1806,No. 1301-0,Swan,CA00965,39.1353,-121.1358,Nevada,Lakewood Association,Associations,ERTH,1967,59,515,550,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13477673.3893,4727159.2047,996,1807,No. 1302-0,Magnolia,CA00966,39.0383,-121.072,Nevada,Lake of the Pines Association,Associations,ERTH,1967,68,620,4150,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13476860.757,4764102.6214,997,1808,No. 1303-0,Anderson Ranch,CA01206,39.2956,-121.0647,Nevada,Private Entity,Individual owner,ERTH,1989,47,227,30,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13492823.972,4746798.6308,998,1809,No. 1304-0,Penn Valley Wastewater,CA01247,39.1752,-121.2081,Nevada,Nevada County Department of Sanitation,"County, county agency, or county district",ERTH,1990,39,540,52,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13467008.9821,4721155.9166,999,1810,No. 1320-0,Boole,CA00967,38.9964,-120.9762,Placer,Our Lady of the Oaks,"Private company, corporation, LLC, partnership",ERTH,1951,25,180,65,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13466407.8569,4735833.722,1000,1811,No. 1321-0,Spring Valley Ranch,CA00968,39.0988,-120.9708,Placer,Spring Valley Dam Homeowner's Association,Associations,ERTH,1958,39,350,60,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13478196.5909,4716458.9253,1001,1812,No. 1322-0,Lakewood,CA00969,38.9636,-121.0767,Placer,Private Entity,Individual owner,ERTH,1959,33,460,152,Certified,High,Poor,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13424351.3532,4766433.1686,1002,1813,No. 1323-0,Snowflower,CA00970,39.3118,-120.593,Placer,Equity Lifestyle Properties,"Private company, corporation, LLC, partnership",ERTH,1964,28,404,165,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13400974.2602,4763800.5529,1003,1814,No. 1324-0,Ice Lakes,CA00971,39.2935,-120.383,Placer,Sierra Lakes County Water District,"Park, sanitation, utility, or water district",GRAV,1942,12,40,220,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13486033.4831,4721657.2484,1004,1820,No. 1329-3,Auburn Valley Country Club #3,CA01324,38.9999,-121.1471,Placer,Private Entity,Individual owner,ERTH,1959,39,800,200,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13557778.8949,4829244.8336,1005,1824,No. 1340-0,California Park,CA01270,39.747,-121.7916,Butte,California Park Association,Associations,ERTH,1986,23,2100,335,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13751118.5865,4817509.8952,1006,1828,No. 1380-0,Mast,CA00972,39.6659,-123.5284,Mendocino,Private Entity,Individual owner,ERTH,1963,85,580,380,Certified,Significant,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13712824.6817,4842312.7531,1007,1829,No. 1381-0,Williams Valley,CA00973,39.8372,-123.1844,Mendocino,Private Entity,Individual owner,ERTH,1965,47,243,200,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13717867.4546,4752055.6739,1008,1830,No. 1382-0,Round Mountain,CA00974,39.2118,-123.2297,Mendocino,"Round Mountain Cooperative Community, Inc.","Private company, corporation, LLC, partnership",ERTH,1964,43,475,282,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13702304.9898,4716816.8511,1009,1832,No. 1385-0,Cornett,CA01118,38.9661,-123.0899,Mendocino,"Locavore, LLC","Private company, corporation, LLC, partnership",ERTH,1974,31,455,65,Certified,Significant,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13698831.8217,4718162.7652,1010,1833,No. 1387-0,Crawford Ranch,CA00977,38.9755,-123.0587,Mendocino,"McDowell Valley Farming Company, LLC","Private company, corporation, LLC, partnership",ERTH,1972,80,450,340,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13629524.3067,4701694.7515,1011,1837,No. 1391-0,Homestake Tailings,CA01205,38.8604,-122.4361,Lake,Homestake Mining Company,"Private company, corporation, LLC, partnership",ERTH,1990,169,11670,32370,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13620362.7126,4702180.8264,1012,1839,No. 1391-3,Davis Creek,CA01223,38.8638,-122.3538,Yolo,Homestake Mining Company,"Private company, corporation, LLC, partnership",ERTH,1985,105,953,6079,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13643316.7916,4681657.2353,1013,1842,No. 1393-0,Bottoms,CA01265,38.7201,-122.56,Lake,Middletown Enterprises,"Private company, corporation, LLC, partnership",ERTH,1990,47,970,315,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13647246.3696,4689678.9338,1014,1843,No. 1394-0,Bar X Ranch Reservoir #2,CA01459,38.7763,-122.5953,Lake,Private Entity,Individual owner,ERTH,2003,30,385,147,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13590996.631,4624730.2318,1015,1844,No. 1410-0,Olson,CA00979,38.32,-122.09,Napa,"Precision Vineyards, LLC","Private company, corporation, LLC, partnership",ERTH,1955,45,646,200,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13612369.9732,4628973.5524,1016,1845,No. 1411-0,Lake Cynthia,CA00980,38.3499,-122.282,Napa,Krupp Brothers Vineyard,"Private company, corporation, LLC, partnership",ERTH,1955,20,750,92,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13620262.5251,4615951.1226,1017,1846,No. 1412-0,Winery Lake,CA00981,38.2581,-122.3529,Napa,Private Entity,Individual owner,ERTH,1953,29,620,310,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13611913.5633,4652065.7853,1018,1847,No. 1413-0,Robert L. Matheson,CA00982,38.5124,-122.2779,Napa,"Sage Canyon, LLC","Private company, corporation, LLC, partnership",ERTH,1954,32,390,90,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13604121.1989,4644755.9124,1019,1848,No. 1414-0,Lake La Verne,CA00983,38.461,-122.2079,Napa,Private Entity,Individual owner,ERTH,1956,50,255,54,Certified,Significant,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13630570.7099,4671403.7913,1020,1850,No. 1416-0,Davis,CA00984,38.6482,-122.4455,Napa,Private Entity,Individual owner,ERTH,1955,42,897,140,Certified,Significant,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13627108.6738,4648182.655,1021,1852,No. 1418-0,Naz Lake,CA00985,38.4851,-122.4144,Napa,Huneeus-Chantre Properties,"Private company, corporation, LLC, partnership",ERTH,1955,29,795,150,Certified,Significant,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13635580.087,4671318.2704,1022,1853,No. 1419-0,Burns,CA00986,38.6476,-122.4905,Napa,Buckman Vineyards LLC,"Private company, corporation, LLC, partnership",ERTH,1956,39,480,62,Certified,Significant,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13662396.9523,4649789.7795,1023,1854,No. 1420-0,Salinger,CA00987,38.4964,-122.7314,Sonoma,Private Entity,Individual owner,ERTH,1952,46,270,58,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13666326.5304,4660035.7916,1024,1855,No. 1422-0,Donovan,CA00989,38.5684,-122.7667,Sonoma,Private Entity,Individual owner,ERTH,1953,40,295,70,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13667907.2671,4659281.2215,1025,1856,No. 1422-2,Greeott,CA01089,38.5631,-122.7809,Sonoma,Private Entity,Individual owner,ERTH,1951,40,170,100,Certified,Significant,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13643784.3335,4625113.336,1026,1858,No. 1424-0,Lowrey No. 1,CA00990,38.3227,-122.5642,Sonoma,Private Entity,Individual owner,ERTH,1954,19,210,82,Certified,Significant,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13657688.1379,4666900.6652,1027,1860,No. 1426-0,Dina Bob Lake,CA00991,38.6166,-122.6891,Sonoma,Private Entity,Individual owner,ERTH,1955,33,635,139,Certified,Significant,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13670211.5806,4660405.9785,1028,1861,No. 1427-0,Lagunita,CA00992,38.571,-122.8016,Sonoma,Private Entity,Individual owner,ERTH,1954,49,308,98.5,Certified,Extremely High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13689213.8177,4685467.4684,1029,1862,No. 1428-0,Asti,CA00993,38.7468,-122.9723,Sonoma,E & J Gallo Winery,"Private company, corporation, LLC, partnership",ERTH,1955,34,900,325,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13691518.1311,4686966.265,1030,1863,No. 1428-2,Dutcher Creek,CA01362,38.7573,-122.993,Sonoma,E & J Gallo Winery,"Private company, corporation, LLC, partnership",ERTH,1992,43,790,186,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13681254.4741,4672715.2013,1031,1864,No. 1428-3,Cook No. 2,CA01056,38.6574,-122.9008,Sonoma,E & J Gallo Winery,"Private company, corporation, LLC, partnership",ERTH,1961,35,510,82,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13681543.9048,4673926.9797,1032,1865,No. 1428-4,Dennis No. 2,CA01398,38.6659,-122.9034,Sonoma,E & J Gallo Winery,"Private company, corporation, LLC, partnership",ERTH,1997,60,550,148,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13582436.1621,4626759.4275,1033,1868,No. 1442-0,Lagoon Valley County Park,CA01315,38.3343,-122.0131,Solano,City of Vacaville,"City, city agency, or city district",ERTH,1981,13,5200,780,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13583362.7856,4630803.2619,1034,1869,No. 1442-2,Encinosa Basin North,CA01512,38.362789,-122.021424,Solano,City of Vacaville,"City, city agency, or city district",ERTH,2009,20.8,1750,146.7,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13565003.5299,4589856.5299,1035,1871,No. 1443-0,Montezuma,CA01466,38.0738,-121.8565,Solano,"Montezuma Wetlands, LLC","Private company, corporation, LLC, partnership",ERTH,2003,14,5150,225,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13477740.181,4651582.0918,1036,1873,No. 1450-2,Chesbro,CA00995,38.509,-121.0726,Sacramento,Rancho Murieta Community Services District,"Park, sanitation, utility, or water district",ERTH,1972,79,720,1250,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13478864.5079,4653801.5796,1037,1874,No. 1450-3,Calero,CA01209,38.5246,-121.0827,Sacramento,Rancho Murieta Community Services District,"Park, sanitation, utility, or water district",ERTH,1982,55,2400,2832,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13477473.0142,4650543.6504,1038,1875,No. 1450-4,Clementia,CA01119,38.5017,-121.0702,Sacramento,Rancho Murieta Community Services District,"Park, sanitation, utility, or water district",ERTH,1976,33,1300,850,Certified,Significant,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13478864.5079,4647812.9098,1039,1876,No. 1450-5,Michigan Bar No. 1,CA01243,38.4825,-121.0827,Sacramento,Rancho Murieta Community Services District,"Park, sanitation, utility, or water district",ERTH,1989,17,1900,814,Certified,Significant,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13478831.112,4647756.0271,1040,1877,No. 1450-6,Michigan Bar No. 2,CA01288,38.4821,-121.0824,Sacramento,Rancho Murieta Community Services District,"Park, sanitation, utility, or water district",ERTH,1983,36,1400,35,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13506516.2694,4622545.3917,1041,1878,No. 1452-0,Galt,CA01225,38.3046,-121.3311,Sacramento,City of Galt,"City, city agency, or city district",ERTH,1983,16,868,90,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13461008.8616,4682470.5363,1042,1881,No. 1462-0,Indian Creek,CA00997,38.7258,-120.9223,El Dorado,Greenstone Country Owners Association,Associations,ERTH,1946,36,685,457,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13463869.7725,4670776.6548,1043,1882,No. 1464-0,Barnett,CA00998,38.6438,-120.948,El Dorado,Lewis-DePaoli 2019 Trust,Private trusts and estates,ERTH,1948,18,688,115,Certified,Significant,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13457090.4155,4687109.019,1044,1883,No. 1465-0,Cross Creek Ranch,CA00999,38.7583,-120.8871,El Dorado,"Sauer Grapes, LLC","Private company, corporation, LLC, partnership",ERTH,1949,23,410,55,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13455943.8247,4687137.5701,1045,1884,No. 1466-0,Gastaldi,CA01000,38.7585,-120.8768,El Dorado,Private Entity,Individual owner,ERTH,1951,36,525,83,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13455910.4289,4680587.2012,1046,1885,No. 1468-0,Volo Mining Company,CA01001,38.7126,-120.8765,El Dorado,Private Entity,Individual owner,ERTH,1958,35,335,148,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13400284.0793,4612535.1081,1047,1888,No. 1490-0,Tanner,CA01002,38.234,-120.3768,Calaveras,Lake Mont Pines Homeowners,Associations,ERTH,1959,35,335,124,Certified,High,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13461854.8897,4602067.3265,1048,1889,No. 1491-0,Hein,CA01003,38.1601,-120.9299,Calaveras,"Naki, Inc.","Private company, corporation, LLC, partnership",ERTH,1962,16,1250,145,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13409223.0344,4621821.943,1049,1890,No. 1492-0,Reid,CA01004,38.2995,-120.4571,Calaveras,Private Entity,Individual owner,ERTH,1969,32,720,70,Certified,Low,Satisfactory,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
-13404269.3171,4602053.1689,1050,1893,No. 1495-0,Forest Meadows,CA01120,38.16,-120.4126,Calaveras,FM Developer LLC,"Private company, corporation, LLC, partnership",ERTH,1975,60,457,108,Certified,Low,Fair,No,2023/10/03 00:00:00+00,DSOD,2023/10/03 00:00:00+00,DSOD,
